time
406
364
348
348
346
354
350
356
352
356
348
348
360
344
342
354
346
344
346
360
350
356
340
358
354
348
354
352
356
352
342
344
342
358
360
340
348
342
352
344
338
352
352
344
356
350
344
352
350
358
350
352
354
348
346
352
356
352
350
346
344
348
356
348
348
344
352
346
344
360
354
346
350
350
342
346
344
350
344
360
338
350
348
358
356
352
356
356
344
342
348
348
350
344
356
350
350
350
356
350
362
356
356
358
356
338
346
340
350
348
358
344
344
348
362
346
352
352
356
340
348
344
356
356
348
354
348
348
358
354
346
348
346
342
348
352
344
344
354
358
352
354
350
348
352
342
348
348
350
350
348
348
356
348
358
348
350
346
348
350
338
362
344
338
352
350
350
360
356
344
344
344
346
350
342
354
360
350
352
348
346
348
342
346
346
344
358
338
350
338
356
348
342
344
348
354
338
342
352
348
352
346
348
344
352
342
354
348
352
344
346
348
344
348
354
348
348
338
356
350
352
346
342
350
346
352
360
348
358
358
346
342
376
388
406
384
120
124
132
156
134
116
122
118
114
136
122
112
120
116
118
116
116
114
118
126
116
122
116
120
122
132
130
124
124
124
138
130
126
132
132
122
130
126
110
110
112
110
112
112
112
110
112
112
112
112
110
110
114
116
112
114
114
110
112
112
114
112
112
112
110
112
112
110
112
110
110
110
112
110
112
112
114
114
114
110
110
114
110
110
110
114
110
112
114
114
110
110
114
114
112
112
112
110
112
110
112
112
114
110
112
112
114
112
110
112
110
112
112
112
112
112
110
114
110
112
112
110
110
112
110
110
112
114
114
114
110
112
112
112
114
112
112
114
110
110
112
114
112
112
110
110
114
114
110
112
110
112
110
110
112
112
114
112
110
110
112
112
114
112
112
114
110
112
112
112
112
112
110
112
110
112
110
116
112
112
112
110
114
112
114
112
112
112
116
112
114
112
110
112
112
112
110
112
110
112
112
114
112
112
110
110
112
112
110
112
108
112
110
112
112
112
112
112
110
112
112
112
112
112
112
112
112
112
110
110
114
112
112
112
112
110
112
112
112
110
112
112
110
110
110
108
112
112
108
112
112
112
110
112
110
110
112
112
112
112
112
114
112
110
112
110
110
114
112
112
112
112
112
106
114
110
112
114
110
110
110
112
112
114
110
110
112
112
112
114
112
114
114
110
112
114
110
112
114
112
118
134
122
132
128
138
126
118
120
120
120
118
116
140
124
128
128
148
134
120
118
112
112
110
112
112
112
110
110
112
110
110
112
114
114
112
112
112
110
110
118
118
136
124
138
128
140
134
124
140
114
130
120
118
114
114
114
114
112
110
114
112
112
112
110
112
114
110
112
110
112
112
110
114
112
112
112
112
112
114
114
110
112
114
112
110
112
110
110
112
112
110
112
112
112
112
110
112
112
112
114
112
112
112
112
110
112
114
114
110
112
112
112
112
110
116
112
110
112
110
110
110
112
112
110
112
110
112
110
114
112
112
112
112
112
112
110
112
114
112
110
110
112
110
112
110
112
112
114
110
112
112
110
114
112
112
114
110
112
110
110
112
112
112
114
114
112
112
114
112
110
110
254
110
114
112
112
110
110
112
112
110
114
110
110
110
112
112
112
114
112
112
112
112
110
112
114
114
114
110
112
114
112
114
110
106
114
116
112
112
110
114
114
112
112
112
114
114
112
110
112
112
114
110
112
114
114
112
112
110
110
110
110
110
112
112
116
114
114
112
114
110
110
114
112
112
110
112
112
112
116
112
110
110
112
112
116
112
114
110
112
112
114
114
112
114
114
112
112
110
112
110
110
114
114
114
112
110
110
110
110
114
112
110
114
112
112
112
112
114
110
112
110
112
110
110
114
112
114
114
112
112
108
112
112
112
110
114
110
116
112
112
110
116
112
112
112
112
112
114
114
112
114
110
110
112
114
112
112
112
112
112
114
112
112
112
112
112
114
108
108
114
112
112
114
116
112
114
112
112
112
112
110
110
112
112
114
110
112
112
112
110
110
112
110
110
112
112
116
110
116
112
112
112
112
114
112
112
112
110
112
110
112
112
112
112
112
110
110
110
114
112
114
112
110
114
110
112
112
112
110
114
110
108
112
112
114
112
112
112
110
110
112
110
110
114
112
112
112
110
112
112
114
112
110
112
110
114
110
112
114
110
112
116
114
110
110
110
114
112
110
112
110
112
112
112
112
112
110
110
112
112
110
112
114
110
110
114
112
112
110
112
108
110
110
110
110
110
114
112
110
112
114
112
114
112
112
114
108
112
112
112
112
112
112
110
112
114
114
110
108
108
112
110
110
110
108
112
110
110
110
112
114
110
112
108
110
112
110
112
110
112
116
112
112
112
108
114
110
108
110
112
112
110
114
112
110
110
108
108
110
108
114
110
108
110
110
110
114
112
110
108
110
110
110
110
114
110
114
108
112
108
114
114
108
110
110
108
112
110
112
112
112
110
110
110
114
110
108
110
110
114
108
110
110
110
112
112
110
114
112
110
114
108
112
110
110
106
110
118
108
112
110
112
114
110
112
110
110
114
112
110
